game_date,home_team,away_team,home_starter,away_starter,actual_game_total,actual_f5_total,actual_f3_total,actual_f1_total,actual_home_win,game_pk
2024-04-09,TOR,SEA,CHRIS BASSITT,GEORGE KIRBY,8.0,5.0,3.0,0.0,True,744957
2024-04-09,TEX,ATH,NATHAN EOVALDI,ALEX WOOD,7.0,3.0,3.0,1.0,False,745030
2024-04-09,STL,PHI,SONNY GRAY,ZACK WHEELER,3.0,3.0,0.0,0.0,True,745195
2024-04-09,SF,WSH,KYLE HARRISON,JOAN ADON,8.0,4.0,3.0,0.0,False,745357
2024-04-09,SD,CHC,JOE MUSGROVE,BEN BROWN,6.0,5.0,0.0,0.0,False,745433
2024-04-09,PIT,DET,MARTÍN PÉREZ,CASEY MIZE,8.0,3.0,3.0,1.0,False,745517
2024-04-09,NYY,MIA,CARLOS RODÓN,A. J. PUK,5.0,2.0,1.0,0.0,True,745762
2024-04-09,MIN,LAD,LOUIS VARLAND,TYLER GLASNOW,9.0,6.0,0.0,0.0,False,745924
2024-04-09,LAA,TB,PATRICK SANDOVAL,AARON CIVALE,10.0,7.0,4.0,2.0,False,746250
2024-04-09,KC,HOU,COLE RAGANS,CRISTIAN JAVIER,7.0,6.0,2.0,1.0,True,746326
2024-04-09,COL,AZ,CAL QUANTRILL,MERRILL KELLY,5.0,4.0,4.0,3.0,False,746571
2024-04-09,CLE,CWS,LOGAN ALLEN,MICHAEL SOROKA,12.0,10.0,8.0,7.0,False,746653
2024-04-09,CIN,MIL,FRANKIE MONTAS,JOE ROSS,14.0,6.0,3.0,0.0,False,746732
2024-04-09,BOS,BAL,BRAYAN BELLO,CORBIN BURNES,8.0,4.0,2.0,1.0,False,746981
2024-04-09,ATL,NYM,REYNALDO LÓPEZ,ADRIAN HOUSER,11.0,5.0,4.0,1.0,True,747138
2024-04-10,TOR,SEA,YUSEI KIKUCHI,LOGAN GILBERT,7.0,1.0,1.0,0.0,False,744950
2024-04-10,TEX,ATH,CODY BRADFORD,ROSS STRIPLING,8.0,7.0,4.0,4.0,True,745024
2024-04-10,STL,PHI,LANCE LYNN,AARON NOLA,7.0,4.0,4.0,2.0,False,745196
2024-04-10,SF,WSH,JORDAN HICKS,PATRICK CORBIN,8.0,6.0,4.0,0.0,True,745355
2024-04-10,SD,CHC,DYLAN CEASE,KYLE HENDRICKS,12.0,6.0,2.0,0.0,True,745429
2024-04-10,NYY,MIA,MARCUS STROMAN,RYAN WEATHERS,7.0,4.0,4.0,0.0,False,745763
2024-04-10,MIN,LAD,CHRIS PADDACK,BOBBY MILLER,5.0,5.0,3.0,2.0,True,745923
2024-04-10,LAA,TB,JOSÉ SORIANO,ZACK LITTELL,6.0,5.0,4.0,3.0,False,746247
2024-04-10,KC,HOU,SETH LUGO,SPENCER ARRIGHETTI,13.0,10.0,7.0,0.0,True,746323
2024-04-10,COL,AZ,AUSTIN GOMBER,TOMMY HENRY,8.0,5.0,3.0,2.0,False,746573
2024-04-10,CLE,CWS,TANNER BIBEE,ERICK FEDDE,13.0,9.0,5.0,2.0,True,746655
2024-04-10,CIN,MIL,HUNTER GREENE,WADE MILEY,9.0,8.0,5.0,2.0,False,746728
2024-04-10,BOS,BAL,KUTTER CRAWFORD,COLE IRVIN,12.0,5.0,1.0,0.0,False,746980
2024-04-11,TEX,ATH,JON GRAY,JP SEARS,1.0,1.0,1.0,0.0,False,745029
2024-04-11,PHI,PIT,RANGER SUÁREZ,JARED JONES,6.0,1.0,0.0,0.0,True,745601
2024-04-11,KC,HOU,BRADY SINGER,HUNTER BROWN,16.0,10.0,9.0,9.0,True,746322
2024-04-11,BOS,BAL,GARRETT WHITLOCK,GRAYSON RODRIGUEZ,13.0,3.0,2.0,2.0,False,746977
2024-04-11,ATL,NYM,ALLAN WINANS,JOSE QUINTANA,20.0,10.0,7.0,1.0,False,747137
2024-04-12,TOR,COL,KEVIN GAUSMAN,RYAN FELTNER,16.0,9.0,6.0,1.0,False,744954
2024-04-12,TB,SF,JACOB WAGUESPACK,KEATON WINN,3.0,3.0,3.0,0.0,True,745112
2024-04-12,SEA,CHC,BRYCE MILLER,JORDAN WICKS,6.0,4.0,1.0,0.0,True,745274
2024-04-12,PHI,PIT,CRISTOPHER SÁNCHEZ,BAILEY FALTER,7.0,3.0,1.0,0.0,False,745596
2024-04-12,ATH,WSH,PAUL BLACKBURN,JAKE IRVIN,3.0,1.0,1.0,0.0,True,745679
2024-04-12,NYM,KC,LUIS SEVERINO,MICHAEL WACHA,7.0,6.0,2.0,0.0,True,745838
2024-04-12,MIA,ATL,TREVOR ROGERS,MAX FRIED,9.0,2.0,1.0,1.0,False,746084
2024-04-12,LAD,SD,YOSHINOBU YAMAMOTO,MIKE KING,15.0,10.0,10.0,3.0,False,746162
2024-04-12,HOU,TEX,J. P. FRANCE,DANE DUNNING,20.0,11.0,8.0,2.0,False,746408
2024-04-12,DET,MIN,TARIK SKUBAL,PABLO LÓPEZ,10.0,5.0,1.0,1.0,True,746491
2024-04-12,CWS,CIN,CHRIS FLEXEN,ANDREW ABBOTT,12.0,7.0,7.0,1.0,False,746812
2024-04-12,BOS,LAA,TANNER HOUCK,REID DETMERS,7.0,5.0,4.0,3.0,False,746978
2024-04-12,BAL,MIL,TYLER WELLS,FREDDY PERALTA,12.0,8.0,4.0,0.0,False,747055
2024-04-12,AZ,STL,BRANDON PFAADT,STEVEN MATZ,15.0,12.0,6.0,3.0,False,747217
2024-04-13,TOR,COL,YARIEL RODRÍGUEZ,DAKOTA HUDSON,8.0,6.0,6.0,5.0,True,744953
2024-04-13,TB,SF,RYAN PEPIOT,LOGAN WEBB,13.0,5.0,2.0,1.0,False,745110
2024-04-13,SEA,CHC,EMERSON HANCOCK,SHOTA IMANAGA,5.0,3.0,3.0,0.0,False,745272
2024-04-13,PHI,PIT,SPENCER TURNBULL,MARCO GONZALES,7.0,5.0,3.0,3.0,True,745594
2024-04-13,ATH,WSH,JOE BOYLE,MACKENZIE GORE,4.0,1.0,1.0,0.0,False,745676
2024-04-13,NYM,KC,SEAN MANAEA,ALEC MARSH,18.0,13.0,8.0,4.0,False,745839
2024-04-13,MIA,ATL,MAX MEYER,CHRIS SALE,6.0,5.0,2.0,1.0,True,746082
2024-04-13,LAD,SD,GAVIN STONE,MATT WALDRON,7.0,1.0,0.0,0.0,True,746161
2024-04-13,HOU,TEX,RONEL BLANCO,ANDREW HEANEY,11.0,4.0,2.0,2.0,True,746405
2024-04-13,DET,MIN,KENTA MAEDA,JOE RYAN,16.0,4.0,3.0,2.0,False,746489
2024-04-13,DET,MIN,MATT MANNING,SIMEON WOODS RICHARDSON,5.0,3.0,3.0,1.0,False,746490
2024-04-13,CLE,NYY,CARLOS CARRASCO,CLARKE SCHMIDT,5.0,1.0,1.0,0.0,False,746656
2024-04-13,CLE,NYY,TRISTON MCKENZIE,CODY POTEET,10.0,9.0,2.0,2.0,False,746658
2024-04-13,CWS,CIN,GARRETT CROCHET,NICK LODOLO,5.0,5.0,5.0,0.0,False,746811
2024-04-13,BOS,LAA,COOPER CRISWELL,GRIFFIN CANNING,9.0,9.0,8.0,4.0,True,746979
2024-04-13,BAL,MIL,DEAN KREMER,DL HALL,16.0,13.0,9.0,3.0,False,747054
2024-04-13,AZ,STL,RYNE NELSON,KYLE GIBSON,6.0,2.0,1.0,1.0,True,747215
2024-04-14,TOR,COL,JOSÉ BERRÍOS,KYLE FREELAND,5.0,4.0,3.0,1.0,True,744952
2024-04-14,TB,SF,SHAWN ARMSTRONG,BLAKE SNELL,13.0,8.0,5.0,4.0,True,745113
2024-04-14,SEA,CHC,LUIS CASTILLO,JAVIER ASSAD,5.0,3.0,1.0,1.0,False,745271
2024-04-14,PHI,PIT,ZACK WHEELER,MITCH KELLER,11.0,3.0,1.0,0.0,False,745595
2024-04-14,ATH,WSH,ALEX WOOD,TREVOR WILLIAMS,13.0,5.0,2.0,0.0,True,745681
2024-04-14,NYM,KC,JOSÉ BUTTÓ,COLE RAGANS,3.0,0.0,0.0,0.0,True,745841
2024-04-14,MIA,ATL,JESÚS LUZARDO,CHARLIE MORTON,16.0,9.0,4.0,0.0,False,746079
2024-04-14,LAD,SD,JAMES PAXTON,YU DARVISH,9.0,4.0,0.0,0.0,False,746164
2024-04-14,HOU,TEX,CRISTIAN JAVIER,NATHAN EOVALDI,13.0,7.0,2.0,1.0,True,746404
2024-04-14,DET,MIN,JACK FLAHERTY,BAILEY OBER,7.0,3.0,2.0,0.0,True,746492
2024-04-14,CLE,NYY,LOGAN ALLEN,NÉSTOR CORTÉS,15.0,8.0,5.0,0.0,True,746648
2024-04-14,CWS,CIN,MICHAEL SOROKA,GRAHAM ASHCRAFT,15.0,8.0,4.0,0.0,False,746810
2024-04-14,BOS,LAA,BRAYAN BELLO,TYLER ANDERSON,9.0,5.0,4.0,2.0,True,746975
2024-04-14,BAL,MIL,CORBIN BURNES,COLIN REA,10.0,6.0,5.0,2.0,True,747056
2024-04-14,AZ,STL,ZAC GALLEN,MILES MIKOLAS,5.0,5.0,0.0,0.0,True,747216
2024-04-15,TOR,NYY,CHRIS BASSITT,LUIS GIL,4.0,4.0,4.0,0.0,True,744951
2024-04-15,TB,LAA,ZACH EFLIN,PATRICK SANDOVAL,10.0,1.0,0.0,0.0,False,745106
2024-04-15,SEA,CIN,GEORGE KIRBY,FRANKIE MONTAS,12.0,7.0,6.0,3.0,True,745268
2024-04-15,PHI,COL,AARON NOLA,CAL QUANTRILL,3.0,2.0,1.0,0.0,True,745597
2024-04-15,ATH,STL,ROSS STRIPLING,SONNY GRAY,4.0,1.0,1.0,1.0,False,745677
2024-04-15,NYM,PIT,ADRIAN HOUSER,MARTÍN PÉREZ,9.0,0.0,0.0,0.0,True,745840
2024-04-15,MIL,SD,JOE ROSS,JOE MUSGROVE,10.0,10.0,3.0,1.0,False,746002
2024-04-15,MIA,SF,EDWARD CABRERA,KYLE HARRISON,7.0,4.0,3.0,0.0,False,746080
2024-04-15,LAD,WSH,TYLER GLASNOW,MITCHELL PARKER,10.0,8.0,5.0,2.0,False,746158
2024-04-15,HOU,ATL,SPENCER ARRIGHETTI,DARIUS VINES,7.0,3.0,3.0,1.0,False,746406
2024-04-15,DET,TEX,REESE OLSON,MICHAEL LORENZEN,1.0,1.0,0.0,0.0,False,746488
2024-04-15,CWS,KC,NICK NASTRINI,SETH LUGO,2.0,2.0,0.0,0.0,False,746813
2024-04-15,BOS,CLE,KUTTER CRAWFORD,XZAVION CURRY,6.0,0.0,0.0,0.0,False,746974
2024-04-15,BAL,MIN,COLE IRVIN,LOUIS VARLAND,11.0,8.0,5.0,2.0,True,747053
2024-04-15,AZ,CHC,MERRILL KELLY,BEN BROWN,5.0,2.0,2.0,0.0,False,747213
2024-04-16,TOR,NYY,YUSEI KIKUCHI,CARLOS RODÓN,9.0,4.0,2.0,0.0,True,744944
2024-04-16,TB,LAA,AARON CIVALE,JOSÉ SORIANO,13.0,4.0,0.0,0.0,True,745108
2024-04-16,SEA,CIN,LOGAN GILBERT,HUNTER GREENE,4.0,3.0,0.0,0.0,True,745270
2024-04-16,PHI,COL,RANGER SUÁREZ,AUSTIN GOMBER,5.0,2.0,2.0,2.0,True,745593
2024-04-16,ATH,STL,JP SEARS,LANCE LYNN,5.0,3.0,2.0,0.0,False,745674
2024-04-16,NYM,PIT,JOSE QUINTANA,JARED JONES,4.0,1.0,0.0,0.0,True,745837
2024-04-16,MIL,SD,WADE MILEY,DYLAN CEASE,9.0,5.0,5.0,5.0,False,746004
2024-04-16,MIA,SF,RYAN WEATHERS,JORDAN HICKS,9.0,4.0,2.0,0.0,True,746081
2024-04-16,LAD,WSH,KYLE HURT,PATRICK CORBIN,8.0,6.0,5.0,1.0,True,746157
2024-04-16,HOU,ATL,HUNTER BROWN,REYNALDO LÓPEZ,8.0,1.0,1.0,0.0,False,746400
2024-04-16,DET,TEX,CASEY MIZE,JON GRAY,6.0,3.0,1.0,0.0,True,746486
2024-04-16,BOS,CLE,GARRETT WHITLOCK,TANNER BIBEE,17.0,6.0,2.0,0.0,False,746976
2024-04-16,BAL,MIN,GRAYSON RODRIGUEZ,CHRIS PADDACK,14.0,9.0,7.0,0.0,True,747051
2024-04-16,AZ,CHC,TOMMY HENRY,KYLE HENDRICKS,23.0,13.0,5.0,0.0,True,747214
2024-04-17,TOR,NYY,KEVIN GAUSMAN,MARCUS STROMAN,10.0,3.0,2.0,0.0,False,744948
2024-04-17,TB,LAA,ZACK LITTELL,REID DETMERS,9.0,3.0,2.0,1.0,False,745105
2024-04-17,SEA,CIN,BRYCE MILLER,ANDREW ABBOTT,6.0,2.0,2.0,0.0,True,745267
2024-04-17,PHI,COL,CRISTOPHER SÁNCHEZ,RYAN FELTNER,13.0,6.0,5.0,5.0,True,745591
2024-04-17,ATH,STL,PAUL BLACKBURN,STEVEN MATZ,9.0,8.0,2.0,0.0,True,745671
2024-04-17,NYM,PIT,LUIS SEVERINO,BAILEY FALTER,10.0,3.0,3.0,0.0,True,745836
2024-04-17,MIL,SD,BRYSE WILSON,MIKE KING,1.0,0.0,0.0,0.0,True,746005
2024-04-17,MIA,SF,TREVOR ROGERS,KEATON WINN,4.0,1.0,1.0,0.0,False,746076
2024-04-17,LAD,WSH,LANDON KNACK,JAKE IRVIN,2.0,2.0,2.0,2.0,False,746159
2024-04-17,HOU,ATL,J. P. FRANCE,MAX FRIED,9.0,5.0,2.0,1.0,False,746401
2024-04-17,DET,TEX,TARIK SKUBAL,DANE DUNNING,9.0,2.0,2.0,1.0,False,746487
2024-04-17,CWS,KC,JONATHAN CANNON,BRADY SINGER,6.0,3.0,3.0,0.0,False,746807
2024-04-17,CWS,KC,ERICK FEDDE,MICHAEL WACHA,3.0,1.0,0.0,0.0,True,746809
2024-04-17,BOS,CLE,TANNER HOUCK,BEN LIVELY,2.0,2.0,1.0,0.0,True,746973
2024-04-17,BAL,MIN,ALBERT SUÁREZ,PABLO LÓPEZ,6.0,1.0,1.0,1.0,True,747049
2024-04-17,AZ,CHC,BRANDON PFAADT,JORDAN WICKS,8.0,4.0,1.0,1.0,False,747212
2024-04-18,TB,LAA,RYAN PEPIOT,GRIFFIN CANNING,3.0,2.0,2.0,2.0,True,745104
2024-04-18,SF,AZ,LOGAN WEBB,RYNE NELSON,5.0,1.0,1.0,0.0,True,745356
2024-04-18,DET,TEX,KENTA MAEDA,JACK LEITER,16.0,14.0,10.0,1.0,False,746485
2024-04-18,BOS,CLE,BRENNAN BERNARDINO,CARLOS CARRASCO,9.0,5.0,2.0,1.0,False,746970
2024-04-19,WSH,HOU,MACKENZIE GORE,JUSTIN VERLANDER,8.0,6.0,4.0,0.0,False,744872
2024-04-19,STL,MIL,KYLE GIBSON,FREDDY PERALTA,3.0,1.0,1.0,0.0,False,745189
2024-04-19,SF,AZ,BLAKE SNELL,JORDAN MONTGOMERY,18.0,6.0,1.0,0.0,False,745352
2024-04-19,SD,TOR,MATT WALDRON,YARIEL RODRÍGUEZ,6.0,6.0,6.0,1.0,False,745430
2024-04-19,PIT,BOS,QUINN PRIESTER,BRAYAN BELLO,9.0,5.0,3.0,2.0,False,745518
2024-04-19,PHI,CWS,SPENCER TURNBULL,GARRETT CROCHET,7.0,7.0,6.0,3.0,True,745592
2024-04-19,NYY,TB,CLARKE SCHMIDT,TYLER ALEXANDER,8.0,0.0,0.0,0.0,True,745758
2024-04-19,MIN,DET,JOE RYAN,JACK FLAHERTY,9.0,5.0,5.0,3.0,False,745922
2024-04-19,LAD,NYM,YOSHINOBU YAMAMOTO,SEAN MANAEA,13.0,6.0,4.0,0.0,False,746160
2024-04-19,KC,BAL,ALEC MARSH,DEAN KREMER,13.0,1.0,0.0,0.0,True,746325
2024-04-19,CLE,ATH,TRISTON MCKENZIE,JOE BOYLE,12.0,8.0,3.0,1.0,True,746650
2024-04-19,CIN,LAA,NICK LODOLO,TYLER ANDERSON,8.0,2.0,1.0,0.0,True,746729
2024-04-19,CHC,MIA,JAMESON TAILLON,A. J. PUK,11.0,9.0,7.0,2.0,True,746892
2024-04-19,ATL,TEX,CHRIS SALE,ANDREW HEANEY,11.0,4.0,3.0,2.0,True,747136
2024-04-20,WSH,HOU,TREVOR WILLIAMS,RONEL BLANCO,9.0,3.0,2.0,2.0,True,744865
2024-04-20,STL,MIL,MILES MIKOLAS,DL HALL,17.0,9.0,6.0,3.0,False,745190
2024-04-20,SF,AZ,KYLE HARRISON,ZAC GALLEN,10.0,8.0,4.0,3.0,True,745354
2024-04-20,SD,TOR,RANDY VÁSQUEZ,JOSÉ BERRÍOS,7.0,4.0,4.0,3.0,False,745431
2024-04-20,PIT,BOS,MITCH KELLER,KUTTER CRAWFORD,6.0,3.0,2.0,2.0,False,745515
2024-04-20,PHI,CWS,ZACK WHEELER,MICHAEL SOROKA,14.0,5.0,3.0,0.0,True,745590
2024-04-20,NYY,TB,NÉSTOR CORTÉS,ZACH EFLIN,2.0,0.0,0.0,0.0,False,745760
2024-04-20,MIN,DET,BAILEY OBER,REESE OLSON,7.0,4.0,2.0,0.0,True,745921
2024-04-20,LAD,NYM,GAVIN STONE,JOSÉ BUTTÓ,10.0,4.0,2.0,2.0,False,746156
2024-04-20,KC,BAL,COLE RAGANS,CORBIN BURNES,16.0,7.0,7.0,0.0,False,746324
2024-04-20,COL,SEA,DAKOTA HUDSON,LUIS CASTILLO,7.0,7.0,2.0,0.0,False,746570
2024-04-20,CLE,ATH,LOGAN ALLEN,ALEX WOOD,9.0,6.0,2.0,2.0,True,746651
2024-04-20,CIN,LAA,GRAHAM ASHCRAFT,PATRICK SANDOVAL,12.0,9.0,7.0,7.0,True,746726
2024-04-20,CHC,MIA,SHOTA IMANAGA,RODDERY MUÑOZ,8.0,3.0,1.0,1.0,True,746891
2024-04-20,CHC,MIA,JAVIER ASSAD,JESÚS LUZARDO,5.0,3.0,2.0,0.0,False,746893
2024-04-20,ATL,TEX,CHARLIE MORTON,NATHAN EOVALDI,7.0,5.0,5.0,0.0,True,747135
2024-04-21,WSH,HOU,MITCHELL PARKER,HUNTER BROWN,6.0,5.0,3.0,3.0,True,744866
2024-04-21,STL,MIL,SONNY GRAY,COLIN REA,2.0,0.0,0.0,0.0,False,745192
2024-04-21,SF,AZ,JORDAN HICKS,SLADE CECCONI,8.0,3.0,1.0,0.0,False,745353
2024-04-21,SD,TOR,JOE MUSGROVE,CHRIS BASSITT,9.0,4.0,4.0,1.0,True,745434
2024-04-21,PIT,BOS,MARTÍN PÉREZ,JOSH WINCKOWSKI,7.0,5.0,3.0,1.0,False,745514
2024-04-21,PHI,CWS,AARON NOLA,NICK NASTRINI,10.0,8.0,5.0,5.0,True,745588
2024-04-21,NYY,TB,LUIS GIL,AARON CIVALE,9.0,6.0,2.0,1.0,True,745759
2024-04-21,MIN,DET,LOUIS VARLAND,CASEY MIZE,7.0,4.0,4.0,2.0,False,745920
2024-04-21,LAD,NYM,TYLER GLASNOW,ADRIAN HOUSER,10.0,10.0,2.0,0.0,True,746154
2024-04-21,KC,BAL,SETH LUGO,COLE IRVIN,5.0,2.0,2.0,0.0,False,746316
2024-04-21,COL,SEA,CAL QUANTRILL,GEORGE KIRBY,3.0,0.0,0.0,0.0,True,746568
2024-04-21,COL,SEA,PETER LAMBERT,EMERSON HANCOCK,12.0,8.0,8.0,2.0,False,746572
2024-04-21,CLE,ATH,TANNER BIBEE,ROSS STRIPLING,8.0,4.0,2.0,0.0,True,746652
2024-04-21,CIN,LAA,FRANKIE MONTAS,JOSÉ SORIANO,3.0,0.0,0.0,0.0,True,746727
2024-04-21,CHC,MIA,KYLE HENDRICKS,EDWARD CABRERA,9.0,8.0,2.0,0.0,False,746894
2024-04-21,ATL,TEX,DARIUS VINES,MICHAEL LORENZEN,10.0,7.0,3.0,3.0,False,747133
2024-04-22,TB,DET,ZACK LITTELL,TARIK SKUBAL,8.0,5.0,3.0,1.0,False,745107
2024-04-22,STL,AZ,LANCE LYNN,BRANDON PFAADT,8.0,3.0,2.0,0.0,True,745191
2024-04-22,SF,NYM,KEATON WINN,JOSE QUINTANA,7.0,5.0,4.0,0.0,True,745351
2024-04-22,PIT,MIL,JARED JONES,JOE ROSS,6.0,2.0,1.0,1.0,True,745519
2024-04-22,NYY,ATH,CARLOS RODÓN,JP SEARS,2.0,0.0,0.0,0.0,False,745757
2024-04-22,MIN,CWS,CHRIS PADDACK,JONATHAN CANNON,7.0,6.0,5.0,2.0,True,745916
2024-04-22,LAA,BAL,REID DETMERS,ALBERT SUÁREZ,6.0,3.0,2.0,0.0,False,746242
2024-04-22,KC,TOR,BRADY SINGER,YUSEI KIKUCHI,8.0,3.0,3.0,0.0,False,746319
2024-04-22,COL,SD,AUSTIN GOMBER,DYLAN CEASE,4.0,2.0,1.0,0.0,False,746565
2024-04-22,CIN,PHI,HUNTER GREENE,RANGER SUÁREZ,7.0,4.0,2.0,0.0,False,746723
2024-04-22,ATL,MIA,BRYCE ELDER,RYAN WEATHERS,3.0,3.0,0.0,0.0,True,747134
2024-04-23,WSH,LAD,PATRICK CORBIN,JAMES PAXTON,5.0,1.0,1.0,0.0,False,744863
2024-04-23,TEX,SEA,DANE DUNNING,LOGAN GILBERT,4.0,4.0,4.0,2.0,False,745026
2024-04-23,TB,DET,RYAN PEPIOT,KENTA MAEDA,6.0,1.0,1.0,0.0,False,745102
2024-04-23,STL,AZ,STEVEN MATZ,TOMMY HENRY,15.0,11.0,5.0,1.0,False,745193
2024-04-23,SF,NYM,LOGAN WEBB,LUIS SEVERINO,6.0,3.0,0.0,0.0,True,745348
2024-04-23,PIT,MIL,BAILEY FALTER,TOBIAS MYERS,3.0,1.0,1.0,1.0,True,745516
2024-04-23,NYY,ATH,MARCUS STROMAN,PAUL BLACKBURN,7.0,7.0,6.0,5.0,True,745754
2024-04-23,MIN,CWS,PABLO LÓPEZ,ERICK FEDDE,11.0,4.0,1.0,1.0,True,745917
2024-04-23,LAA,BAL,GRIFFIN CANNING,GRAYSON RODRIGUEZ,11.0,10.0,5.0,1.0,True,746246
2024-04-23,KC,TOR,MICHAEL WACHA,KEVIN GAUSMAN,5.0,5.0,1.0,0.0,True,746321
2024-04-23,COL,SD,RYAN FELTNER,MIKE KING,11.0,11.0,5.0,2.0,True,746566
2024-04-23,CLE,BOS,BEN LIVELY,TANNER HOUCK,5.0,0.0,0.0,0.0,True,746647
2024-04-23,CIN,PHI,ANDREW ABBOTT,CRISTOPHER SÁNCHEZ,9.0,8.0,6.0,2.0,True,746722
2024-04-23,CHC,HOU,JORDAN WICKS,J. P. FRANCE,9.0,7.0,5.0,5.0,True,746888
2024-04-23,ATL,MIA,MAX FRIED,TREVOR ROGERS,5.0,2.0,2.0,0.0,True,747130
2024-04-24,WSH,LAD,JAKE IRVIN,LANDON KNACK,13.0,8.0,6.0,1.0,False,744864
2024-04-24,TEX,SEA,JON GRAY,BRYCE MILLER,6.0,3.0,1.0,1.0,True,745028
2024-04-24,TB,DET,SHAWN ARMSTRONG,JACK FLAHERTY,12.0,7.0,5.0,2.0,True,745099
2024-04-24,STL,AZ,KYLE GIBSON,JORDAN MONTGOMERY,6.0,1.0,1.0,1.0,True,745188
2024-04-24,SF,NYM,RYAN WALKER,SEAN MANAEA,10.0,6.0,2.0,0.0,False,745346
2024-04-24,PIT,MIL,JOSH FLEMING,BRYSE WILSON,5.0,5.0,5.0,0.0,False,745513
2024-04-24,NYY,ATH,CLARKE SCHMIDT,JOE BOYLE,10.0,5.0,2.0,2.0,True,745753
2024-04-24,MIN,CWS,JOE RYAN,GARRETT CROCHET,9.0,9.0,6.0,0.0,True,745919
2024-04-24,LAA,BAL,TYLER ANDERSON,DEAN KREMER,11.0,2.0,1.0,0.0,False,746244
2024-04-24,KC,TOR,ALEC MARSH,YARIEL RODRÍGUEZ,5.0,4.0,2.0,1.0,True,746317
2024-04-24,COL,SD,TY BLACH,MATT WALDRON,7.0,4.0,4.0,4.0,False,746567
2024-04-24,CLE,BOS,CARLOS CARRASCO,COOPER CRISWELL,8.0,3.0,2.0,1.0,False,746649
2024-04-24,CIN,PHI,NICK LODOLO,SPENCER TURNBULL,11.0,3.0,3.0,1.0,True,746725
2024-04-24,CHC,HOU,JAMESON TAILLON,SPENCER ARRIGHETTI,7.0,6.0,6.0,4.0,True,746889
2024-04-24,ATL,MIA,REYNALDO LÓPEZ,SIXTO SÁNCHEZ,7.0,4.0,4.0,2.0,True,747132
2024-04-25,WSH,LAD,MACKENZIE GORE,YOSHINOBU YAMAMOTO,3.0,1.0,1.0,0.0,False,744867
2024-04-25,TEX,SEA,ANDREW HEANEY,LUIS CASTILLO,7.0,6.0,3.0,3.0,False,745027
2024-04-25,PIT,MIL,MITCH KELLER,FREDDY PERALTA,12.0,9.0,6.0,4.0,False,745512
2024-04-25,NYY,ATH,NÉSTOR CORTÉS,ALEX WOOD,4.0,4.0,4.0,0.0,False,745755
2024-04-25,MIN,CWS,SIMEON WOODS RICHARDSON,MICHAEL SOROKA,9.0,2.0,1.0,0.0,True,745918
2024-04-25,KC,TOR,COLE RAGANS,JOSÉ BERRÍOS,3.0,3.0,2.0,2.0,True,746320
2024-04-25,COL,SD,DAKOTA HUDSON,RANDY VÁSQUEZ,19.0,10.0,8.0,1.0,True,746564
2024-04-25,CLE,BOS,TRISTON MCKENZIE,CHASE ANDERSON,10.0,7.0,7.0,0.0,True,746646
2024-04-25,CIN,PHI,NICK MARTÍNEZ,ZACK WHEELER,5.0,4.0,4.0,0.0,False,746724
2024-04-25,CHC,HOU,JAVIER ASSAD,JUSTIN VERLANDER,4.0,1.0,1.0,1.0,True,746887
2024-04-26,TOR,LAD,CHRIS BASSITT,GAVIN STONE,14.0,10.0,7.0,1.0,False,744949
2024-04-26,TEX,CIN,NATHAN EOVALDI,GRAHAM ASHCRAFT,3.0,2.0,2.0,1.0,True,745025
2024-04-26,SEA,AZ,EMERSON HANCOCK,ZAC GALLEN,7.0,2.0,2.0,1.0,True,745269
2024-04-26,SF,PIT,KYLE HARRISON,QUINN PRIESTER,3.0,0.0,0.0,0.0,True,745347
2024-04-26,SD,PHI,JOE MUSGROVE,AARON NOLA,12.0,8.0,7.0,2.0,False,745424
2024-04-26,NYM,STL,JOSÉ BUTTÓ,MILES MIKOLAS,6.0,5.0,4.0,0.0,False,745835
2024-04-26,MIL,NYY,COLIN REA,LUIS GIL,13.0,9.0,6.0,1.0,True,746000
2024-04-26,MIA,WSH,ANTHONY MALDONADO,TREVOR WILLIAMS,4.0,1.0,1.0,0.0,False,746078
2024-04-26,LAA,MIN,PATRICK SANDOVAL,BAILEY OBER,8.0,3.0,2.0,0.0,False,746243
2024-04-26,DET,KC,REESE OLSON,SETH LUGO,8.0,1.0,1.0,0.0,False,746482
2024-04-26,CWS,TB,CHRIS FLEXEN,ZACH EFLIN,13.0,2.0,1.0,0.0,True,746808
2024-04-26,BOS,CHC,KUTTER CRAWFORD,SHOTA IMANAGA,8.0,5.0,2.0,0.0,False,746972
2024-04-26,BAL,ATH,CORBIN BURNES,ROSS STRIPLING,5.0,3.0,2.0,1.0,False,747050
2024-04-26,ATL,CLE,CHRIS SALE,LOGAN ALLEN,8.0,5.0,1.0,1.0,True,747129
2024-04-27,TOR,LAD,YUSEI KIKUCHI,TYLER GLASNOW,6.0,4.0,3.0,1.0,False,744946
2024-04-27,TEX,CIN,MICHAEL LORENZEN,HUNTER GREENE,12.0,3.0,2.0,0.0,False,745020
2024-04-27,SEA,AZ,GEORGE KIRBY,SLADE CECCONI,4.0,1.0,0.0,0.0,True,745266
2024-04-27,SF,PIT,JORDAN HICKS,MARTÍN PÉREZ,7.0,0.0,0.0,0.0,False,745350
2024-04-27,SD,PHI,DYLAN CEASE,RANGER SUÁREZ,6.0,5.0,2.0,2.0,False,745425
